14056	11029,12039,1252,14000,14009,14077,14103,14203,14226,14502,14503,14511,14628,14704,14706,14710,14908,14913,660
13050	1252,14910
14910	14508
14709	14010
14213	10605,12032,12103,13101,1366,14101,14103,14108,14275,14303,14307,14456,14500,14502,14509,14701,14708,14710,14713,14902,14909,14910,14914,14916,14920,14922
14712	14305
11043	14056,14709
1366	14300,14304,14705,14922,9369
1366	10513,10562,10605,10791,11204,12039,12103,12109,13101,14000,14103,14108,14213,14242,14268,14302,14307,14502,14509,14700,14704,14709,14710,14712,14902,14906,14907,14908,14909,14914,14922,3658
4812	10605
14000	10535,10562,10569,10818,12109,13039,14077,14268,14423,14456,14500,14508,14509,14701,14703,14712,14900,14901,14904,14905,14907,14915,14916,660
10513	10808,10818,12104,12109,13039,13050,1366,14000,14073,14103,14107,14203,14230,14242,14268,14275,14302,14456,14506,14512,14700,14701,14702,14705,14708,14709,14712,14713,14901,14905,14907,14910,14914,14915,14916,14922,4812,7638
10562	14508,660
14913	10562,11043,14009,14056,14073,14077,14303,14447,14502,14506,14701,14910,14914
10605	11204,12032,14907,14913,4812
10513	1366,14628,14915
9369	11204,14105,14906
14901	10513,10569,10808,11043,11204,12103,1252,13039,14000,14009,14010,14056,14073,14077,14101,14105,14107,14108,14226,14268,14307,14423,14447,14501,14502,14503,14509,14628,14700,14701,14705,14706,14712,14900,14902,14903,14905,14906,14907,14910,14913,14914,14921,9369
12032	10513,10535,10562,10569,10605,10808,10818,11043,12103,13039,13050,14000,14073,14103,14213,14226,14275,14500,14503,14509,14709,14905,14912,14920,14922,4812
10562	12103,14203,14305,14307,14500,14508,14702,14703,14706,14713,14912,14914,660
12109	14056,14268,14908
14305	14922
660	11043,11204,12039,1366,14073,14203,14213,14230,14275,14304,14423,14500,14501,14705,14902,14912,14914,14922,5767
14508	10535,10605,10791,11043,11204,13039,13050,14010,14108,14203,14226,14275,14300,14302,14423,14502,14509,14512,14702,14703,14709,14713,14900,14902,14907,14914,14920,4812
14900	10513,10791,11043,13039,13050,14010,14056,14108,14226,14275,14307,14423,14447,14456,14502,14503,14508,14512,14701,14702,14703,14704,14706,14709,14713,14905,14906,14909,14914,14915,14920,7638,8883,9369
14300	14275,7638
14503	10513,10605,11204,12103,1252,14073,14077,14103,14105,14107,14108,14226,14303,14447,14456,14506,14700,14703,14706,14712,14901,14902,14905,14908,4812,660,9369
7638	14512
9369	14077,14456,14502,14503,14900,14901,14905,14908
14456	10562,10569,10605,10791,10818,11043,11044,11204,12032,12039,12104,12109,1252,13050,13101,14009,14010,14108,14203,14226,14230,14242,14300,14304,14423,14447,14501,14508,14509,14511,14512,14700,14703,14709,14712,14900,14901,14902,14906,14908,14909,14913,14920,660
14709	14226
9369	10513,10535,10569,10605,10791,10808,11029,11044,11204,12109,1252,13050,14000,14009,14056,14073,14077,14101,14103,14107,14108,14509,14512,14628,14706,14709,14712,14901,14903,14905,14906,14910,14914,14915,14920,4812
9369	10605,10791,11029,1252,13050,14000,14009,14077,14108,14423,14502,14503,14509,14512,14700,14701,14705,14709,14901,14903,14905,14910,14914,14915,14920,14921
14922	10535,10808,11043,11204,12039,12104,1252,13039,13050,1366,14073,14213,14226,14230,14275,14300,14302,14304,14305,14423,14456,14501,14502,14509,14702,14705,14709,14712,14902,14910,14912,14921,4812
10513	10605,10808,11043,11203,12039,12103,12107,12109,1252,13050,1366,14230,14305,14508,14701,14703,14709,14900,14904,14905,14910,14916,14920
14103	10791,12109,14107,14700,14708,14709,14710,14907,14908,14912,5767,660
14056	10569,11029,11204,12103,1252,14000,14009,14077,14103,14105,14107,14108,14702,14709,14902,3658,9369
14910	14902
14002	10513,14000,14056,14105,14226,14303,14447,14456,14501,14506,14511,14512,14628,14701,14703,14706,14901,14903,14904,14905,14908,14909,14913,3658,5767,9369
10605	14916,4812
5767	10513,10605,10818,11029,11043,11204,12103,12109,1252,14000,14103,14107,14108,14300,14423,14456,14512,14901,14907,14908,14914,14920,660,8883
14914	14275,14702,14902
12103	10535,10818,14213,14509,14703,14708,14912
14502	11044,13101,14000,14009,14302,14503,14705,14900,14901,14905,14906,14907,14910,5767,660
14502	12104
14456	14447,14512,14712
10808	14423
14702	10513,13050,14010,14103,14203,14242,14500,14501,14508,14700,14713,14902,14906,14912,14915
11203	10605
11029	10569,14000,14056,14203,14303,14511,14710
10808	13050,14503
14900	12039,13039,14512,14920,9369
14226	12107,14000,14506,14509,14512,14704,14708,14901,14904,14905,9369
7638	12103,14073,14230,14307
14902	11043,12103,14275,14304,14709,14920
9369	14002
14905	11043,14502,14508
10808	11043,11204,12103,14073,14500,14502,14900,14920,9369
14910	10535,10562,10791,10818,11204,12039,12103,13050,13101,14000,14010,14275,14300,14304,14500,14502,14503,14508,14509,14701,14703,14708,14709,14713,14905,14907,14915,14922,4812
14508	10535,10791,10808,10818,11043,11203,12103,12104,13039,14073,14107,14300,14304,14307,14702,14713,14912,14914
14009	10569
14915	10562,10569,10605,11043,11204,12032,12103,12104,13050,14010,14073,14077,14107,14108,14275,14423,14500,14503,14512,14701,14703,14709,14902,8883,9369
14502	10513,10605,10818,11044,11204,13039,13101,14000,14010,14073,14077,14101,14108,14307,14456,14500,14506,14509,14512,14700,14702,14705,14709,14900,14904,14906,14907,14908,14914
14713	12109,14010,14500,14907
3658	14303,14508,14509,14900
14423	10513,10569,10605,10808,10818,11204,12032,12103,1252,13039,14056,14073,14103,14226,14500,14503,14512,14701,14702,14703,14709,14905,14914,14920,4812,8883,9369
4812	14501,14704,14708
9369	10808,14073,14101,14508
14905	10513,11029,11043,11204,1252,13050,14000,14009,14056,14073,14107,14213,14242,14300,14500,14503,14506,14512,14700,14701,14702,14703,14709,14712,14900,14901,4812,5767,9369
14915	14914,660
14105	14302,14903,14921
14303	11043,12103,13039,14509,14628,14900,14902,14904,14906,14913,7638
14902	11044,14226,14230,14275,14300,14307,14700,14900,14908,14920,7638
14300	10791,8883
14226	10513,10808,12032,14073,14077,14101,14103,14275,14307,14502,14509,14705,14901,14921,660,9369
13101	10791,11044,11204,1252,14010,14226,14502,14506,14509,14512,14700,14701,14703,14704,14708,14900,14908,3658,7638
14713	14500
14506	14307,14713,14905,7638
14009	10791,10818,11203,11204,13101,14105,14107,14108,14203,14226,14268,14302,14500,14502,14503,14506,14700,14702,14703,14708,14709,14904,14906,14915,3658,660,8883,9369
14509	13039,13050,14423
14713	1252,14242,14456,14703,14706,14712,14909,7638
14303	12103,14077,14226,14304,14503,14705,14706,14900,14915,4812
10605	4812
14914	10535,10562,10808,11043,12103,1252,13039,14203,14508,14703,14713,14900,14904,14915,14920
14905	14077,14913
14502	14300,14304,14900,14905,14907,14920
1252	10513,10605,10808,11204,12103,13039,14002,14009,14056,14073,14103,14107,14108,14226,14303,14447,14456,14502,14503,14506,14508,14701,14702,14703,14704,14705,14706,14901,14902,14906,14915,4812,8883,9369
14908	10513,10605,10791,10808,10818,12109,13101,14009,14108,14275,14500,14502,14503,14508,14512,14700,14701,14705,14706,14712,14901,3658,4812,660
14213	1252
14275	10808,12032,12103,13039,14073,14230,14307,14910,14920
14103	10513,10605,10791,10818,11029,11043,11204,12039,1252,13050,13101,14009,14077,14108,14275,14300,14304,14500,14503,14506,14508,14512,14701,14702,14705,14709,14903,14907,14910,14920,14922,4812,8883,9369
14503	10808,14300,14512
