14415	10596,10713,12042,13031,14071,14248,14251,14448,14465,14661,14664,14677,14803,14809,14843,14879,15050,15069,15091,15112
14467	10587,10607,10719,10732,10742,10788,10794,11000,12041,13002,14062,14075,14240,14262,14274,14281,14402,14404,14410,14419,14421,14422,14429,14440,14441,14459,14601,14612,14617,14624,14635,14649,14664,14670,14812,14817,14831,14852,14854,14868,15010,15031,15061,15063,15068,15081,15083,15088,15101,15103,15104,15125
14835	12011,12033,12041,13020,13047,14031,14040,14043,14062,14071,14239,14245,14288,14403,14414,14415,14449,14469,14614,14616,14627,14635,14647,14654,14655,14660,14670,14677,14802,14805,14806,14810,14822,14829,14834,14860,14863,14868,14870,14872,15003,15014,15026,15035,15047,15051,15054,15062,15085,15086,15091,15095,15103,15106,15111,15125,15126,9017
12007	10587,10588,10595,10596,10713,10739,12003,12009,12013,12030,12042,13011,13020,13031,13035,13047,14029,14068,14201,14212,14224,14257,14264,14407,14428,14440,14443,14458,14463,14467,14620,14624,14629,14636,14643,14648,14649,14651,14661,14681,14816,14824,14837,14842,14856,14860,14873,15004,15006,15011,15029,15031,15035,15037,15038,15050,15054,15062,15064,15068,15069,15072,15076,15079,15080,15086,15089,15128,3078,633,7333
14647	10421,10500,10573,10587,10596,10607,10614,10626,10713,10716,10739,10768,10788,10794,11058,12001,12003,12010,12011,12013,12030,12035,12041,12042,13011,13015,13020,13024,13042,13047,13056,14021,14029,14033,14040,14043,14045,14048,14057,14062,14066,14068,14071,14205,14233,14238,14239,14245,14248,14251,14257,14259,14262,14265,14271,14282,14289,14400,14402,14403,14407,14414,14415,14428,14429,14431,14440,14441,14443,14448,14451,14454,14458,14459,14460,14461,14462,14465,14469,14471,14601,14604,14605,14607,14608,14609,14610,14611,14612,14613,14614,14616,14617,14624,14626,14631,14632,14636,14643,14644,14645,14651,14652,14656,14660,14661,14662,14668,14669,14670,14673,14679,14681,14802,14805,14809,14810,14815,14816,14819,14822,14823,14824,14829,14830,14831,14835,14837,14839,14842,14844,14845,14852,14856,14860,14863,14864,14868,14869,14870,14871,14872,14873,14874,14877,14879,15002,15003,15004,15006,15007,15010,15011,15013,15014,15015,15020,15024,15029,15030,15033,15034,15035,15036,15037,15039,15045,15046,15047,15048,15049,15050,15051,15054,15058,15062,15063,15068,15069,15071,15072,15073,15075,15078,15079,15080,15081,15083,15085,15086,15089,15090,15091,15094,15095,15099,15101,15103,15105,15106,15107,15108,15111,15112,15114,15116,15118,15120,15121,15126,2009,5101,633,8010
14857	10768,14614
11035	11020,14810
15015	10561,11058,13029,13031,14043,14237,14248,14282,14289,14404,14432,14470,14605,14651,14655,14660,14813,14824,14834,14842,14853,14855,14870,15002,15016,15019,15022,15029,15032,15033,15040,15045,15056,15070,15100,15104,15105,15107,15108
15035	10587,10716,12033,12042,14238,14262,14428,14604,14643,14660,14810,14812,14820,14842,14845,14847,14860,15011,15023,15037,15038,15062,15063,15105,15111,15129,633
14659	10583,11020,11035,11058,13018,14217,14223,14402,14617,14648,14662,14844,14846,14863,14874,15006,15013,15014,15023,15029,15041,15052,15056,15057,15066,15101,15104,15122,15123,15126
