14910	10808,14101,14226,14307,14503,14709,14710,14920,15703,49300,9369
15424	14803,15116,15429,15633,29141,29367,49301,49304,49500,49501,49503
14617	14230,15502
15701	14009,14105,14268,14803,14908,15429,15633,29141,49304,49503
49303	14275
49309	15039,15429
15633	14009,14226,14240,14710,15701,49502
15037	14031,49301,49306
14910	12109,14010,14240,14307,14920,15703
14010	14108,14702,14710,15703
14304	15020
14812	14617,14704,15502
14661	14010,14240,14307
14710	14203
14709	14010,14203,14304,14914,15039,49101,49309
15011	14500,14702
11044	14009,14203,14226,14908,29141,49502
14922	14617,14907,15503,49101
14268	15429,49502
29141	14910
14900	10513,14009,14010,14031,14105,14226,14268,14503,14803,14806,14809,14826,14904,14907,14908,14910,14921,15020,15037,15116,15424,15429,15633,15703,15704,49301,49302,49304,49503,9369
15037	14031,49306
14503	10791,10808,14009,14105,14240,14275,14300,14440,14500,14702,14708,14826,14900,14904,14907,15011,15429,15703,29367,49101,49306,49502
11204	14240,14300,14506,14710,14920,15011,15429,15700,15703,29141
14922	14400,49101
49101	14914,49309
14908	10791,13056,14031,14107,14300,14304,14712,15116,15424,15501,15633,15704,49302,49304,49500
14240	10808,10818,14213,14708,14710,49303
14503	14921,15633
14226	10513,14503,14806,14908,14921,9369,94659
15039	12109,13056,14107,14226,14230,14712,14900,15020,15037,15429,15633,49101,49501,49502,94659
49502	49303,49503
49500	13056,15020,15424,15704,29141,49303,49502
14809	14010,14275,14400,15054,15503,15633
14031	13056,14009,14107,14268,14503,14809,14907,15037,15424,15429,15701,49302,49304,49306,94659
14812	14809,14914
49501	14809,15020,15116,15424,49301,49302
49500	14009,14031,14705,14710,14809,14908,15429,49306
14508	10791,13056,14009,14203,14213,14226,14503,14710,14900,14912,15011,15429,49303
15701	14009,14031,14712,15424,15501,15705,29367,49302,94659
14009	14226,14268,14826,14921
14203	14904,49308
11203	14275,14826,14920,4812
14812	15054
14921	14503,29141
15429	15039
