11035	14221
14634	10773,11035,11066,12011,13015,14007,14031,14071,14205,14238,14260,14262,14414,14436,14438,14613,14623,14624,14633,14640,14670
14469	10613,10716,12010,12033,12046,13056,14016,14031,14060,14071,14201,14283,14417,14431,14434,14440,14445,14456,14622,14636,14660,14674,4957,7333
14451	10528,11035,12011,12022,13038,14016,14048,14062,14263,14273,14281,14405,14414,14418,14434,14600,14659,94454
14425	14240,14422
7845	10616,10717,10721,10794,13015,14007,14031,14052,14218,14403,14453,14609,14627,14645,2533,6455
8010	14022
11035	10783,14021
11021	10561,14204,14213,14650
12033	10581,10706,12035,14070,14217,14239,14251,14260,14414,14469,14627,14630,14633,14674
14239	14414
14234	10391,10520,10550,10614,10716,1077,10783,11013,11023,11066,13002,14062,14290,14291,14439,14626,14633,14641,14643,14645,14664,14674,94628
14423	10528,10569,10581,10760,11035,12004,14005,14031,14062,14066,14069,14217,14245,14414,14432,14459,14464,14466,14611,14617,14634,14638,9802
10581	10561,11021,13009,13013,13029,14039,14055,14213,14218,14240,14258,14284,14435,14621,14644,14650,14653,14658,14661,2009,3553,830
10712	10511,10588,10614,10719,13002,13015,14026,14225,14259,14467
14284	10581,10712,10760,10784,12007,12033,13002,13015,13031,14003,14218,14221,14463,14469,14616,14627,14636,14661,14668,14670
10705	10517,10784,14015,14018,14044,14208,14240,14288,14632,14648,14673
10742	10614,14429
14035	12010,14026
14269	14224,14443,9551
13026	12042
14658	13009,13020,14003
10611	10500,10595,10613,10768,11057,12003,12042,14015,14033,14071,14238,14241,14275,14283,14400,14403,14414,14417,14624,14663,3224,7333,7343
14669	10579,13015,14071,14647,2525
13055	10606,11041,14239,14275
10705	12030,12042,13040,14230,14253,14275,14435,14629,14667
14443	10551,10569,10601,10633,10760,12009,13011,13013,13031,14044,14046,14051,14214,14222,14248,14254,14263,14265,14278,14418,14440,14441,14445,14612,14620,14625,14673,14676
14022	10421,10500,10511,10613,10713,10739,10760,10768,12035,12042,13009,13013,13024,13031,13032,13035,14015,14029,14039,14046,14053,14068,14075,14237,14248,14254,14257,14258,14266,14269,14275,14277,14278,14418,14430,14435,14442,14458,14460,14463,14465,14629,14631,14643,14677,7610
2605	10566,10587
14053	13029,14214,14240,14257,14640,14642
14414	12042,14071,14260,14647
14039	10551,10583,10596,10713,10786,12008,12009,12030,13011,13013,13031,13035,14053,14075,14224,14225,14238,14264,14265,14269,14278,14430,14434,14440,14441,14444,14620,14621,14626,14627,14629,14643,14650,14665,14673,2009,7333,8010,835
14276	10574,10581,10719,11000,12033,12042,13024,14000,14003,14031,14071,14202,14221,14222,14238,14241,14263,14278,14288,14414,14418,14425,14430,14432,14444,14469,14600,14623,14638,14673
12001	14649
14413	14646,14666
14200	10573,10606,10760,11057,12042,12046,14206,14217,14238,14257,14461,14610,14631,14654
13036	11066,14013
12001	10579,14031,14039,14601,14624,14676,4957
14463	10583,10713,10760,13031,13040,14022,14051,14053,14224,14254,14264,14269,14277,14407,14426,14430,14431,14434,14435,14470,5101,9322
14217	10588
14071	14400
10587	10573,10638,14200,14426,14461,14654
13009	14044,14413
14217	10573,10583,10784,12001,14039,14205,14210,14214,14215,14222,14248,14254,14257,14258,14264,14274,14289,14407,14431,14458,14602,14624,14629,14654,14673,14677
14444	10249,10511,10553,10577,10579,10583,10595,10621,10633,10640,11063,12001,12037,13010,14007,14040,14053,14071,14076,14250,14257,14403,14414,14613,14616,14620,14624,14630,14644,14647,14649,14652,14669,14676,4957
13013	10760,10768,12009,13035,14269,14280,14405,2594
14622	14642
14254	10583,10713,10768,12042,13013,13031,14015,14029,14039,14053,14204,14205,14214,14223,14263,14266,14269,14280,14407,14423,14430,14435,14441,14460,14463,14620,14629,14643,7333
14291	10550,11035,11066,14031,14071,14234,14237,14251,14275,14290,14415,14634,14647,14664,14670,94454
10587	10768,10783,11057,12022,12042,14250,14251,14414,14419,14423,14426,14462,14465,14651
14240	14033,14257
10626	10528,10579,10581,10613,10706,10783,10786,10794,11000,11020,12004,12011,12029,12035,12038,12042,12046,13003,13015,13018,13023,13026,13042,14000,14038,14039,14045,14056,14057,14071,14202,14218,14219,14226,14227,14237,14239,14241,14245,14250,14251,14252,14260,14273,14276,14281,14403,14409,14414,14422,14424,14430,14441,14446,14450,14464,14466,14469,14605,14617,14627,14630,14633,14635,14639,14652,14662,14671,14672,14673,14674,2525,94428,94454
14263	10573
13027	10391,10550,10553,10582,10640,10710,10734,11000,11035,12013,12037,13002,13026,13038,13055,14007,14025,14031,14062,14066,14272,14418,14438,14449,14611,14613,14616,14633,14638,14639,14652,14674,14676,7845,94628
14235	13042,13048,14212,14241,14609
13035	10583,12008,12009,12030,13031,14620,14629
14444	10500,10606,10705,11063,13026,14071,14214,14217,14222,14248,14250,14262,14278,14405,14407,14409,14613,14624,14626,14629,14673
12025	10500,10511,10551,10566,10588,10601,10613,10705,10706,10719,10733,10742,10760,11021,11057,11067,12001,12009,12013,12030,12035,12046,13013,13029,13031,13048,14029,14038,14039,14046,14048,14051,14209,14210,14214,14221,14226,14231,14238,14239,14257,14258,14262,14265,14278,14405,14407,14417,14421,14434,14440,14441,14447,14448,14458,14460,14463,14465,14467,14602,14603,14614,14620,14621,14631,14634,14656,14659,6661,94454,9623
14450	10581,10706,10710,10722,10749,10794,1087,11057,11066,13020,13021,14007,14018,14025,14045,14071,14217,14221,14239,14245,14288,14403,14404,14414,14438,14613,14630,14637,14640,14642,14657,14662,2525
12004	10501,10706,10727,10739,10760,14038,14214,14271,14416,14441,14445,14458,14621,14673,3224,7333
14221	10463,10607,10609,10712,12013,13020,14259,14426,14436,14446,14612,14614,14631,2009,3078,3553,6455
14417	10613,10626,11066,12033,14046,14057,14062,14071,14238,14245,14285,14406,14415,14464,14469,7333,9802
14664	10075,10391,10502,10520,10550,10614,10717,10734,1077,10773,10783,11023,11066,12000,12013,13027,13055,14005,14007,14013,14021,14026,14031,14040,14062,14075,14201,14218,14260,14275,14289,14290,14291,14414,14427,14436,14439,14449,14453,14456,14459,14461,14465,14469,14600,14601,14602,14606,14613,14616,14623,14627,14633,14635,14638,14640,14641,14642,14645,14646,14667,14669,14674,14676,14677,14679,6584,94454,94628
12041	14031
14066	13015,14031,14071,14403
14240	10501,10569,10573,10583,10606,10613,10719,10739,10760,11021,11041,11057,11063,12030,12035,12042,13026,13040,14015,14044,14046,14072,14075,14201,14202,14205,14208,14210,14214,14217,14218,14221,14223,14230,14238,14241,14253,14258,14263,14265,14269,14275,14281,14284,14400,14405,14407,14413,14416,14418,14426,14430,14431,14435,14436,14446,14450,14458,14461,14466,14603,14608,14617,14623,14624,14642,14646,14653,14656,14661,14666,14668,14672,14673,2009,3224,5101,7343,9322
12041	10606,10734,12011,12037,13024,13047,14018,14021,14045,14056,14069,14071,14239,14252,14290,14407,14409,14411,14414,14438,14441,14451,14459,14466,14615,14616,14622,14636,14647,14668,3224,830
14248	10561,10573,10583,10601,10613,10705,10784,12042,13020,13031,13033,13035,13040,14055,14204,14214,14217,14225,14238,14240,14241,14253,14262,14264,14269,14278,14289,14407,14411,14418,14424,14458,14463,14465,14466,14624,14625,14642,14673
14639	11066,12035,12046,13055,14013,14031,14071,14615,2525
9551	10712,10773,267,7824
14631	14238,14257,14278,14281,14471
14290	10581,10719,10739,11020,11066,12035,12042,12046,13047,14000,14033,14237,14252,14414,14453,14643,14652,14660,94428
14070	11000,11057,14039,14217,14402,14441,14448,14460,14602,3224,6584
12027	10768,11013,12037,13029,14053,14248,14409,7824,8824
14223	10611,14033,14440,14642,14649,8824
14440	14223
14249	10525,14607,4957
10616	14668
10784	10611
14445	10601,14248,14406,14414,14426,14612,14656
8010	10606
14245	14056
7333	10561,10566,10582,10583,10595,10601,10613,10640,10705,10713,10727,10739,10760,10768,10784,11000,12003,12008,12009,12035,12042,13011,13013,13026,13031,14029,14039,14071,14214,14217,14230,14238,14257,14260,14263,14269,14271,14275,14277,14283,14407,14424,14441,14442,14443,14448,14600,14622,14625,2594,5101,8010
7333	10561,10566,10581,10582,10583,10595,10601,10613,10640,10705,10713,10727,10739,10760,10768,10784,11000,12003,12008,12009,12035,12042,13011,13013,13026,13031,13035,14039,14046,14071,14214,14217,14230,14238,14257,14260,14262,14263,14269,14271,14275,14277,14283,14407,14424,14441,14442,14443,14448,14458,14600,14618,14622,14625,14665,14670,2594,3224,5101,8010,9802
14658	10075,10502,10551,10553,10561,10574,10579,10596,10606,10607,10616,10638,10705,10706,10710,10713,10717,10719,10760,10786,10794,1087,11013,11020,11021,11034,11036,11041,11057,11063,12007,12008,12010,12011,12030,12033,12035,12037,12041,12046,13002,13009,13013,13015,13020,13021,13036,13042,13047,13055,14000,14003,14004,14005,14007,14013,14018,14021,14031,14033,14035,14038,14039,14040,14041,14045,14046,14053,14055,14066,14069,14070,14071,14075,14200,14204,14212,14213,14214,14216,14218,14219,14221,14224,14225,14227,14231,14238,14239,14240,14243,14245,14250,14253,14254,14256,14258,14259,14260,14265,14266,14273,14276,14288,14289,14290,14403,14406,14407,14411,14415,14416,14417,14422,14426,14434,14435,14437,14438,14439,14440,14441,14447,14448,14450,14453,14458,14463,14465,14469,14600,14606,14609,14610,14611,14612,14614,14615,14623,14626,14627,14631,14634,14635,14638,14639,14640,14642,14644,14645,14647,14652,14653,14654,14655,14657,14659,14661,14662,14663,14667,14668,14670,14673,14675,14676,14677,2009,6455,7845,830,94428,94454,9802
14418	14445
14430	10727,13031,14262,14265,14277,14407,14418,14441,14458,14463,14634,14646,14648,14673
14647	11041,12022,12033,13055,14007,14025,14278,14403,14411,14616,2525
14646	13047,14471,14611
14444	10500,10581,10583,10595,10607,10719,10760,10768,10784,12033,13024,13031,13032,14029,14033,14053,14201,14209,14231,14238,14240,14248,14275,14277,14278,14430,14458,14460,14471,14625,14631,14653,14670,9322
14463	10551,10583,10705,10713,12030,13011,14022,14249,14254,14262,14269,14278,14281,14405,14407,14409,14631,14665
11063	12033,13021
10626	10710,10734,12030,14057,14235,14418,14466,14662,7343
10616	14638
4957	10550,10579
14463	10551,10583,10601,10621,10713,10760,12013,12025,12030,13011,13031,13035,13040,14022,14051,14053,14055,14205,14208,14254,14256,14269,14275,14278,14280,14281,14405,14407,14430,14448,14470,14620,14625,14673
10517	10613,10633,10739,10749,11000,11035,12010,12025,12042,13013,13023,14016,14018,14046,14048,14057,14205,14212,14227,14238,14241,14252,14254,14262,14275,14411,14422,14424,14429,14444,14445,3224,3321,6455,7610
10609	10613,10739,12042,12046,14046,14221,14223,14238,14254,14426,14614,14631,8010,9322
10502	10611,10638,10734,12033,13024,14000,14069,14070,14071,14239,14252,14260,14418,14447,14449,14450,14459,14466,14469,14622,14634,14639,14657,14668,14674,2525,2533
10705	14463
14252	10773,1087,11000,11066,12033,12041,13036,13038,14013,14021,14031,14056,14066,14071,14226,14245,14414,14461,14615,14627,14630,14647,14671,2533,94454
14252	12033,12042,14007,14018,14031,14239,14263
9551	10614
14018	14225
14015	10500,10739,12042,14071,14072,14200,14210,14214,14248,14253,14289,14414,14418,14421,14441,14618,14642,14662
12041	10706,10719,10794,14056,14237,14251,14414,14615,14644,2009
14040	10722,11036,11066,14031,14066
11057	14431
10511	13035,14053,14209,14214,14467
10784	10500,10601,10760,12025,12035,13013,13031,13035,14015,14022,14033,14039,14200,14214,14217,14241,14254,14257,14263,14269,14278,14281,14283,14458,14463,14625,2594,3224,7333,7610
14675	10786,14071,14262,14281,14444,14471,14629,14636,14642,14647,14652,14668,14676
14000	10569,10734,10786,11036,12029,13015,14005,14041,14226,14263,14275,14276,14411,14453,14466,14623,14637,14638,14652,14668
10566	14272
7333	10561,10566,10582,10583,10595,10601,10613,10640,10705,10706,10713,10727,10739,10760,10768,10784,11000,12003,12008,12009,12035,12042,13011,13013,13026,13031,13035,14000,14029,14039,14214,14217,14230,14238,14239,14257,14260,14262,14263,14269,14271,14275,14277,14283,14407,14424,14441,14442,14443,14448,14458,14600,14622,14625,2594,5101,8010
12013	12033,12046,14614
10517	10710,10788,11000,11035,11041,12004,14005,14033,14227,14411,14466,14601
14209	10511,10540,14075,14446,14618
7610	14614
10783	10249,10525,10528,10553,10574,10579,10581,10587,10614,10626,10638,10706,10710,10716,10717,10719,10734,10767,10788,11000,11005,11035,11037,11066,12007,12011,12022,12029,12033,12035,12037,12038,13023,13027,13036,13038,13042,13047,13048,13056,14007,14013,14016,14018,14021,14031,14033,14035,14041,14048,14056,14057,14062,14066,14071,14219,14225,14226,14233,14235,14237,14239,14241,14243,14245,14251,14252,14260,14262,14275,14284,14291,14402,14403,14404,14406,14414,14418,14424,14427,14438,14441,14447,14449,14451,14462,14464,14608,14609,14613,14627,14633,14635,14636,14640,14641,14647,14651,14664,14674,2525,2533,3321,633,8564,94428,94454,94628
10722	10553,10717,10734,11035,11057,11066,12029,12033,13002,13036,13047,13055,14001,14018,14069,14252,14288,14405,14414,14415,14453,14615,14634
14463	14280
14419	10075,10391,10463,10500,10501,10511,10517,10528,10550,10553,10573,10577,10579,10581,10582,10587,10595,10596,10606,10611,10613,10626,10703,10706,10710,10712,10713,10716,10717,10719,10721,10726,10739,10742,10760,10768,10773,10783,10784,10786,10794,11000,11005,11020,11021,11023,11035,11037,11057,11063,11066,12001,12007,12008,12013,12027,12030,12033,12035,12037,12038,12042,12046,13015,13020,13024,13026,13029,13032,13035,13042,13055,13056,14000,14005,14007,14015,14016,14018,14031,14038,14039,14040,14041,14048,14053,14062,14066,14068,14071,14072,14076,14200,14205,14206,14210,14212,14213,14214,14215,14217,14219,14225,14231,14233,14235,14237,14238,14239,14240,14241,14243,14248,14249,14250,14251,14257,14260,14263,14264,14265,14269,14275,14277,14278,14280,14281,14282,14283,14284,14289,14291,14400,14402,14404,14405,14406,14407,14411,14415,14416,14417,14418,14421,14423,14425,14426,14427,14429,14430,14431,14434,14435,14438,14440,14441,14442,14443,14444,14448,14451,14458,14460,14462,14463,14465,14467,14469,14470,14471,14600,14603,14604,14606,14607,14608,14609,14612,14613,14614,14615,14617,14621,14622,14623,14624,14625,14626,14629,14633,14634,14636,14639,14640,14641,14644,14645,14646,14647,14649,14650,14651,14653,14659,14660,14663,14664,14668,14669,14671,14673,14675,2009,3078,3321,3553,4957,5101,633,6845,7333,7343,7610,7824,7845,8010,830,8672,8866,9017,94428,94454,9802
13029	14053,14215,14231,14278,14604
14265	11036,12007,12035,14274,14416,14623,7845,94454
14254	10760,10768,12030,13031,13040,14214,14248,14263,14281,14424,14463,14631
14668	10500,10613,10710,12011,14003,14005,14007,14038,14241,14245,14288,14406,14414,14614,14627,14655,14661,14671,2533,9802
14426	14071,14627
14210	10566
10742	14220
14609	10553,10574,10706,10760,12027,13015,14001,14048,14201,14233,14235,14241,14251,14252,14262,14418,14424,14611,14613,14657,14668,3321
14067	10602,10721,11000,13056,14259,14465,14469,14679
10525	4957
10712	10606,10616,13002,14288,14289,14645,14655
14004	10574,10581,10710,10719,11000,11035,11036,11057,11063,11066,12007,12010,12029,12033,12041,13015,13023,13036,13055,14007,14013,14031,14035,14062,14071,14205,14227,14238,14239,14245,14248,14250,14251,14252,14275,14291,14403,14405,14411,14414,14415,14418,14424,14444,14449,14456,14469,14609,14622,14627,14631,14634,14639,14647,14668,14670,14674,2525,2533,9802
14635	10581
14409	10577,10583,12008,12027,12030,12037,12046,13013,13031,13040,14053,14248,14257,14262,14265,14278,14280,14281,14422,14425,14440,14441,14458,14463,14622,14624,14629,14646,7824
7343	10500,10551,10588,10595,10705,10706,11066,12008,12038,13040,13047,13048,14001,14029,14038,14039,14055,14209,14210,14237,14265,14278,14415,14429,14430,14435,14439,14446,14458,14463,14640,14649,14663,14673,3078,7333
10588	13047,14003,94428
14004	13026
14618	10540,10713,10727,1087,14075,14206,14209,14407,14446,14453,14600
10577	10566,10583,10595,10705,10713,11013,12008,12009,12030,13011,13031,13035,14053,14068,14076,14210,14224,14256,14266,14431,14435,14448,14458,14463,14467,14470,14605,14611,14620,14629,14638,14643,14665,14670,2594
14462	10550,10553,10579,10602,10710,10716,10773,11035,11066,12033,12041,13056,14048,14056,14057,14062,14071,14218,14234,14291,14415,14422,14437,14439,14448,14453,14619,14626,14627,14630,14634,14640,14644,14647,14670,14674,14679,2525,2533,8866,94454
14441	12035,14275,14434,14608,14638
14209	10595,10613,10713,12030,12042,13011,14022,14053,14075,14206,14210,14214,14257,14407,14430,14435,14440,14442,14618,14624,14631,14665,14673,2605,3224
14275	10595,14623,14639,14663,7343,948
8824	10566,10587,10611,1077,7610,7824,8010
14212	14204
14466	10569,14617
14205	10528,10602,10614,10706,10760,11000,11063,12030,12033,12035,12046,13020,13024,14015,14048,14066,14071,14213,14214,14222,14233,14238,14245,14250,14251,14257,14262,14266,14278,14284,14400,14403,14414,14416,14418,14422,14423,14426,14432,14441,14444,14445,14461,14617,14625,14642,14647,14649,14650,14673,2009,3321
14053	10583,10760,11057,12007,12030,12033,13015,13029,13031,14003,14007,14056,14071,14200,14217,14235,14253,14257,14262,14269,14400,14414,14463,14614,14630,14635,14655
