14920	14230,14709,14912,15704,39310,40301,49702,49901,49902,94240
15425	14203,14400,14617,14912,14920,29732,39310,40101,4812,49300,49308,49705
49700	10808,15021
14617	15039,15425
15011	14440,14914,40104
15054	29566
40104	15039,15704
29141	14910
49705	15502
29566	10808,13056,14009,14858,14914,15054,15425,29148,29512,40101,40105,40302,49702,49904
15020	10808,94240
14503	14307,14617,14858,15020
14506	14009,14213,14230,14307,14400,14709,14852,14858,14920,15020,15021,15501,29141,29148,29537,40101,49702,49705,49900,49901,49904
49704	14617
14307	10808,14871,14914,14920,15011,15021,40101,40104,49308,49309,49905,94240
14617	10808,13039,14101,14230,14307,14400,14440,14651,14709,14858,14871,14914,14920,14922,15011,15021,15054,15425,15503,15704,29732,40101,40104,40105,49308,49702,49902
49300	14103,4812,49705,95407
14503	12109,15406,15424,15429,29108,29369
15701	14203,14809,14812,14922,15425,40101,40302
14826	10808,14213,14230,14440,14852,14912,15501,29142,40105,40304,49308,49700,49706,94240
14809	14922,49300
14661	14709,14920,15501,15701,15704,29148,29345,49307,49702,49706
49308	14307,15054,15425
14203	14009,14712,14809,14908,15054,15406,15424,15425,15701,29141,29148,29345,29369,29523,29537,29732,40103,49706,49901,49904
15020	13056,14101,14203,14213,14506,14617,14651,14914,15021,15503,15704,29740,40302,49704,49705,49903,49905,94240
40104	14009,14307,14914,14920,15054,15425,29305,29732,40101,40103,49308
49905	14712,15015,15424,94240
94659	15424,29108,29523,29566,49904
15020	14307,14440,14617,14812,14826,14920,15054,15425,15501,15701,29305,29732,40301,49308,49702,49703,49704,49705
14226	14203,29141
49309	14871,15703
14712	14709
15406	15502,29108
40104	13039,14400,14914,29732,49900
15701	14852,29369,29523,29566,49704,49900
15039	14661,14858,15704,49309,94240
14226	14103,14203,14230,14440,14503,14617,14712,14826,14912,14920,14922,15020,15021,15039,15425,15502,15503,29108,29305,39310,40105,49702,49705
14661	13056,14009,14506,14809,29305,29512,29566,39310,40301,40302,40305,49308,49700,49702,49703,49705,49904,94659
14912	14307,39310,49308,94240
15701	14871,15011
14213	10808,11204,12109,13039,14101,14203,14230,14307,14440,14617,14651,14661,14709,14712,14826,14858,14910,14912,14914,14920,14922,15011,15015,15020,15021,15039,15054,15425,15704,29142,29566,39310,40101,40104,40105,40300,40302,4812,49703,49705,94240
15704	15021,49901
15020	49903
29732	14709,40101
15011	49308
14031	14922
49705	10808,11204,14203,14400,14712,14852,14871,14920,15701,29148,29566,40101,40302,4812
11204	10808,13039,13056,14009,14101,14213,14400,14440,14651,14661,14709,14826,14871,14914,14920,15020,15704,29142,39310,40104,4812,49300,49308,49702,49703,49905
4812	14400
14922	13039,14709,14914,29142,40104,4812,49702
14617	14307,40101
14812	14661,14920
15011	15021,49300
40104	14914,14920,15054
14230	14914,15021,40101
15406	15502
29142	13039,14440
14230	14226,14503,14617,4812
15502	10808,14009,14858,14912,15020,15703,29305,29523,29537,39310,40103,49308,49309,49704,94240
29345	14809,15429,29108,29537,40300,49706
15020	14103,14307,15021
14910	15021
15501	14226,14230,15021,29369,40301,40302,49900
14651	49904
14920	10808,14307,14400,14440,15021,49309,94240
14858	14101,15021
14226	13056,14203,15406,15425
14503	14226,14307,14651,14858,14871,15020,15701,40301,49300,49902,49904
49903	14400,15021,15704,49703
49300	15011
15703	13056,14651,14912,14922,15054,29305,49702,49904
14506	13039,14101,14617,14920,49308
14858	15011
14910	14922,15406
14213	14914,15704
15011	40105
14661	15021
14440	10808,13039,13056,14213,15501,29305,49308,49702
14503	15429,29512,40305,49700
14858	14440,14661,14920,15011,40104,40105,49300
15503	14503,14920,94240
14203	14709
49300	14307,14400,14651,14709,29142
14226	14203,14503,14661,14709,14809,14912,14922,15020,15406,15424,29305,40103,40105,40300,40304,49702,49703,94240
14226	14230,14307,14812,15425,40101,49706
15502	10808,13056,14009,14203,14213,14617,14651,14709,14809,14812,14908,14912,14914,14922,15015,15020,15021,15424,15425,15633,15701,15704,29148,29305,29732,40103,40104,40105,40301,49300,49307,49702,49900,49901,49905,94240,95407
29523	40103,49704,49705
15054	14230,15704,40105,49902,94240
14709	14203,15039
4812	11204,12109,13056,14400,39310
29537	14826,15424,15429,15633,49704,49706,49903
95407	14230,14617,15020,15406,15425
29148	14712,14809
14617	10808,13039,14203,14230,14440,15011,15021,15502,29142,39310,40104,40105,49308,49901
15502	14812,95407
49702	14914,29537,4812
49905	14858,14914,15501,94240
14908	14503,15406,15502
11204	4812
49309	10808,14307,14400,14871,14912,14920,15021,39310,40101,40104,94240
4812	12109,14400,15054,40300
14922	15425
14651	10808,13039,15503,49902
14712	10808,12109,13056,14009,14031,14101,14103,14213,14226,14307,14400,14440,14503,14506,14651,14661,14709,14852,14858,14871,14908,14910,14914,14920,15011,15015,15020,15021,15054,15406,15424,15425,15501,15633,15701,15704,29108,29141,29148,29305,29345,29512,29537,29566,29740,40101,40103,40104,40105,40300,40301,40302,40303,40304,40305,4812,49300,49306,49307,49700,49702,49703,49704,49705,49706,49900,49901,49902,49904,49905,94240,95407
14203	13056,14226,14503,14922,49300,49705
14213	14009,15021,49309
49306	14031,14661,15701
15424	94240
15039	14617,15425
49903	49309
14226	14503,14506,14910,15015,15703,29148,29740,40304,40305,49704,49903,49904,49905
49700	14809,15424,49904
49706	15425,40300
29142	14307,40305
14912	15704
29740	14307,14826,94240
15502	14101,14203,14230,14307,14617,14812,14852,14858,14920,15020,15054,15425,15703,29305,40101,40103,40301,40302,49704,49706
14103	14812
49306	10808,13039,13056,14009,14101,14213,14400,14440,14617,14858,14871,14912,14914,15425,15501,15502,29732,39310,40104,40105,40305,4812,49702,49704,49705,94240,95407
15424	14617,14809,14852,15011,15701,39310,40103,40305,49308,49704
14103	14912,4812,95407
29523	14226,14503,14852,14908,14921,15020,15406,15424,15429,15701,29141,29148,29345,29369,29512,29537,29566,40302,40304,40305,49700,49704,49706,49900,49904,94659
15704	14213,14440
15503	14651,49308
14307	14213,14858,14914,15011,15021,15704,40104,40105
49300	14213,14307,14440,14617,14871,14912,14914,15021,15425,15704,29305,40101,49309
40105	15020
14912	14230,14440,14922,15021,15503,15703,40104,49309
14912	14503,49307
14912	14812
49502	14009,14712,15020,15501,29369,40302,49306,49702
29305	14852
14230	14226
14226	14009,14031,14230,14651,14910
14506	10808,11204,12109,13039,1366,14103,14307,14503,14709,4812,49703
15429	14661,29537,40304,40305,49700
40104	14914,14920,15011,15021,29732,39310,49308
1366	14922,49901
49702	13056,14709,95407
15429	10808,14503,14661,14912,14920,14922,15039,15406,15503,29141,29305,40101,40304,49502,49705
29148	14712
14400	10808,13039,14101,14213,14307,14440,14617,14661,14709,14858,14871,14910,14914,14920,15011,15021,15054,15503,15703,15704,29142,29732,39310,40104,40105,4812,49300,49308,49703,49900,49902,49905,95407
14920	14226,15011,15704
14910	40300,49308
49706	14440,14858,40105,49704
14922	10808,13039,14009,14203,14230,14440,14617,14661,14712,14852,14858,14914,14920,15011,15015,15020,15021,15039,15425,15503,29305,29732,39310,40101,40103,40104,40105,40301,49300,49306,49308,49703,49704,49901,49903,49905,95407
40302	29512,40101
40304	10808,13039,14009,14213,14230,14307,14400,14617,14661,14709,14812,14826,14912,14920,15021,15425,15704,29141,29732,29740,40104,40105,40301,49703,49705,49903,94240
49300	14031,14203,14400,14709,14912,14914,15015,15021,15054,15425,15704,29148,39310,40104,49308,49702,49903
14912	10808,14213,14709,14871,29142,40104,49308,49702
15020	49300
15406	14809
49702	40104
4812	15425
49703	14307,14506,14617,15501,15502,15633,15701,29141,29305,40300,49309,49702,94240
15020	15406
14912	14230,15425,15633,29305,40300
4812	12109,14009,14910,15054,29108,29537,49702
15021	11204,14226,14230,14307,14617,14812,14858,14922,15054,15424,15703,29142,40103,40301,49901
14914	10808,14101,14213,14440,14709,14858,14871,15021,15703,40104,49300,49308,49309
29732	10808,14914,15011,49306
94240	14307,14858,40105
14009	1366
10808	12109,13039,14307,14440,14617,14661,14826,15039,15503,15704,29740,40101,40300,49308,49703,49706,49902,94240
15020	13056,14912,15406,4812,49308,49702
15020	14213
